trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total
569,2014-01-24 04:30:00,0.868658,short,1.000000,60.380168,False,Standard (NTI+MB+IC),0.869158,5.000000,0.867876,0.867094,0.866052,2014-01-24 05:15:00,0.867876,take_profit_1,1,0.750000,484.901641,7.817919,484.901641,PPT,0.700000,250.364072,TP1,0.300000,234.537569,484.901641
570,2014-01-24 05:30:00,0.867609,short,1.000000,50.469143,False,Standard (NTI+MB+IC),0.868109,5.000000,0.866828,0.866047,0.865006,2014-01-24 05:45:00,0.866828,take_profit_1,1,0.250000,891.420473,7.808479,891.420473,PPT,0.700000,657.166095,TP1,0.300000,234.254378,891.420473
571,2014-01-24 06:00:00,0.866206,short,1.000000,50.584589,False,Standard (NTI+MB+IC),0.866706,5.000000,0.865426,0.864647,0.863607,2014-01-24 06:15:00,0.866758,stop_loss,0,0.250000,-552.070389,-5.520704,-552.070389,,,,,,,
572,2014-01-24 06:30:00,0.869023,short,1.000000,21.887341,False,Standard (NTI+MB+IC),0.869523,5.000000,0.868240,0.867458,0.866415,2014-01-24 07:30:00,0.869603,stop_loss,0,1.000000,-11.377767,-5.804684,-11.377767,PPT,0.700000,162.762761,,,,162.762761
573,2014-01-24 07:45:00,0.870407,short,1.000000,20.862947,False,Standard (NTI+MB+IC),0.870907,5.000000,0.869623,0.868840,0.867795,2014-01-24 08:15:00,0.870997,stop_loss,0,0.500000,-590.248087,-5.902481,-590.248087,,,,,,,
574,2014-01-24 08:30:00,0.871771,short,1.000000,23.877865,False,Standard (NTI+MB+IC),0.871951,1.801766,0.870986,0.870201,0.869155,2014-01-24 08:45:00,0.870986,take_profit_1,1,0.250000,725.789951,7.845935,725.789951,PPT,0.700000,490.411892,TP1,0.300000,235.378059,725.789951
575,2014-01-24 09:00:00,0.871065,short,1.000000,25.142706,False,Standard (NTI+MB+IC),0.871565,5.000000,0.870281,0.869497,0.868452,2014-01-24 09:30:00,0.870281,take_profit_1,1,0.500000,490.571330,7.839584,490.571330,PPT,0.700000,255.383825,TP1,0.300000,235.187505,490.571330
576,2014-01-26 23:15:00,0.872235,long,1.000000,44.998666,False,Standard (NTI+MB+IC),0.871735,5.000000,0.873020,0.873805,0.874851,2014-01-27 00:15:00,0.871572,stop_loss,0,1.000000,-662.362480,-6.623625,-662.362480,,,,,,,
577,2014-01-27 02:00:00,0.873340,long,1.000000,39.075415,False,Standard (NTI+MB+IC),0.872840,5.000000,0.874126,0.874912,0.875960,2014-01-27 02:30:00,0.872682,stop_loss,0,0.500000,-658.479865,-6.584799,-658.479865,,,,,,,
578,2014-01-27 02:45:00,0.872762,long,1.000000,42.497646,False,Standard (NTI+MB+IC),0.872262,5.000000,0.873547,0.874333,0.875380,2014-01-27 03:15:00,0.872246,stop_loss,0,0.500000,-515.920605,-5.159206,-515.920605,,,,,,,
579,2014-01-27 07:15:00,0.875101,long,1.000000,39.883603,False,Standard (NTI+MB+IC),0.874601,5.000000,0.875888,0.876676,0.877726,2014-01-27 07:30:00,0.874552,stop_loss,0,0.250000,-548.944075,-5.489441,-548.944075,,,,,,,
580,2014-01-27 07:45:00,0.874644,long,1.000000,44.387782,False,Standard (NTI+MB+IC),0.874144,5.000000,0.875431,0.876218,0.877268,2014-01-27 08:30:00,0.874077,stop_loss,0,0.750000,-53.659705,-5.671027,-53.659705,PPT,0.700000,116.471108,,,,116.471108
581,2014-01-27 22:15:00,0.878548,long,1.000000,39.786068,False,Standard (NTI+MB+IC),0.878048,5.000000,0.879339,0.880129,0.881184,2014-01-28 00:15:00,0.877982,stop_loss,0,2.000000,174.528078,-5.660193,174.528078,PPT,0.700000,344.333860,,,,344.333860
582,2014-01-28 03:30:00,0.880166,long,1.000000,31.430107,False,Standard (NTI+MB+IC),0.879666,5.000000,0.880958,0.881751,0.882807,2014-01-28 04:00:00,0.880958,take_profit_1,1,0.500000,562.283602,7.921496,562.283602,PPT,0.700000,324.638719,TP1,0.300000,237.644882,562.283602
583,2014-01-28 04:15:00,0.881102,long,1.000000,43.699960,False,Standard (NTI+MB+IC),0.880602,5.000000,0.881894,0.882687,0.883745,2014-01-28 04:30:00,0.880452,stop_loss,0,0.250000,-649.081326,-6.490813,-649.081326,,,,,,,
584,2014-01-28 04:45:00,0.879462,long,1.000000,37.444887,False,Standard (NTI+MB+IC),0.878962,5.000000,0.880254,0.881045,0.882101,2014-01-28 06:15:00,0.880254,take_profit_1,1,1.500000,606.742903,7.915162,606.742903,PPT,0.700000,369.288042,TP1,0.300000,237.454860,606.742903
585,2014-01-28 06:30:00,0.880120,long,1.000000,28.175357,False,Standard (NTI+MB+IC),0.879620,5.000000,0.880912,0.881704,0.882760,2014-01-28 07:45:00,0.879517,stop_loss,0,1.250000,-602.168183,-6.021682,-602.168183,,,,,,,
586,2014-01-28 17:00:00,0.879281,short,1.000000,26.753084,False,Standard (NTI+MB+IC),0.878223,10.580454,0.878489,0.877698,0.876643,2014-01-28 17:15:00,0.878248,stop_loss,1,0.250000,952.256719,10.327087,952.256719,TP1,0.333333,263.784231,,,,263.784231
587,2014-01-28 17:30:00,0.879803,long,1.000000,39.326461,False,Standard (NTI+MB+IC),0.879303,5.000000,0.880595,0.881387,0.882443,2014-01-28 17:45:00,0.879296,stop_loss,0,0.250000,-507.164634,-5.071646,-507.164634,,,,,,,
588,2014-01-28 18:00:00,0.879369,long,1.000000,43.598360,False,Standard (NTI+MB+IC),0.878869,5.000000,0.880161,0.880952,0.882008,2014-01-28 18:30:00,0.878805,stop_loss,0,0.500000,-564.248468,-5.642485,-564.248468,,,,,,,
589,2014-01-28 18:45:00,0.878421,long,1.000000,40.521455,False,Standard (NTI+MB+IC),0.877921,5.000000,0.879211,0.880002,0.881056,2014-01-28 19:00:00,0.879211,take_profit_1,1,0.250000,1174.798097,7.905785,1174.798097,PPT,0.700000,937.624552,TP1,0.300000,237.173545,1174.798097
590,2014-01-28 19:15:00,0.879754,long,1.000000,44.319302,False,Standard (NTI+MB+IC),0.879254,5.000000,0.880546,0.881338,0.882394,2014-01-28 19:30:00,0.880546,take_profit_1,1,0.250000,794.540846,7.917788,794.540846,PPT,0.700000,557.007192,TP1,0.300000,237.533654,794.540846
591,2014-01-28 19:45:00,0.880645,long,1.000000,49.137500,False,Standard (NTI+MB+IC),0.880145,5.000000,0.881437,0.882230,0.883287,2014-01-28 20:00:00,0.881437,take_profit_1,1,0.250000,815.541987,7.925802,815.541987,PPT,0.700000,577.767941,TP1,0.300000,237.774047,815.541987
592,2014-01-28 20:15:00,0.881397,long,1.000000,56.545517,False,Standard (NTI+MB+IC),0.880897,5.000000,0.882191,0.882984,0.884042,2014-01-28 20:45:00,0.880735,stop_loss,0,0.500000,-662.598251,-6.625983,-662.598251,,,,,,,
593,2014-01-28 21:00:00,0.880160,long,1.000000,50.343350,False,Standard (NTI+MB+IC),0.879660,5.000000,0.880952,0.881744,0.882800,2014-01-28 22:30:00,0.880952,take_profit_1,1,1.500000,587.636855,7.921440,587.636855,PPT,0.700000,349.993653,TP1,0.300000,237.643202,587.636855
594,2014-01-29 04:00:00,0.874991,short,1.000000,39.152268,False,Standard (NTI+MB+IC),0.875491,5.000000,0.874204,0.873416,0.872366,2014-01-29 04:15:00,0.875591,stop_loss,0,0.250000,-599.830715,-5.998307,-599.830715,,,,,,,
595,2014-01-29 04:30:00,0.876928,short,1.000000,43.942690,False,Standard (NTI+MB+IC),0.877428,5.000000,0.876139,0.875350,0.874298,2014-01-29 04:45:00,0.877560,stop_loss,0,0.250000,-631.796359,-6.317964,-631.796359,,,,,,,
596,2014-01-29 05:00:00,0.877078,short,1.000000,38.926302,False,Standard (NTI+MB+IC),0.877578,5.000000,0.876289,0.875499,0.874447,2014-01-29 05:15:00,0.877762,stop_loss,0,0.250000,-683.579506,-6.835795,-683.579506,,,,,,,
597,2014-01-29 05:30:00,0.876445,short,1.000000,34.952568,False,Standard (NTI+MB+IC),0.876945,5.000000,0.875656,0.874868,0.873816,2014-01-29 06:30:00,0.875656,tp1_pullback,2,1.000000,1051.734265,7.888007,1051.734265,TP1,0.333333,262.933566,TP2,0.333333,525.867133,788.800699
598,2014-01-29 06:45:00,0.875004,short,1.000000,39.415271,False,Standard (NTI+MB+IC),0.875504,5.000000,0.874216,0.873429,0.872379,2014-01-29 07:00:00,0.875695,stop_loss,0,0.250000,-691.541935,-6.915419,-691.541935,,,,,,,
599,2014-01-29 07:15:00,0.874920,short,1.000000,37.321101,False,Standard (NTI+MB+IC),0.875420,5.000000,0.874133,0.873345,0.872295,2014-01-29 08:00:00,0.875470,stop_loss,0,0.750000,-549.840522,-5.498405,-549.840522,,,,,,,
600,2014-01-29 08:15:00,0.872866,short,1.000000,39.728684,False,Standard (NTI+MB+IC),0.873366,5.000000,0.872080,0.871295,0.870247,2014-01-29 08:30:00,0.873413,stop_loss,0,0.250000,-546.556117,-5.465561,-546.556117,,,,,,,
601,2014-01-29 08:45:00,0.874160,short,1.000000,43.795982,False,Standard (NTI+MB+IC),0.874660,5.000000,0.873373,0.872586,0.871537,2014-01-29 09:30:00,0.874661,stop_loss,1,0.750000,-71.890440,-5.012076,-71.890440,TP1,0.333333,262.247975,,,,262.247975
602,2014-01-29 10:45:00,0.875040,short,1.000000,22.975249,False,Standard (NTI+MB+IC),0.875540,5.000000,0.874252,0.873465,0.872415,2014-01-29 11:15:00,0.875693,stop_loss,0,0.500000,-652.564178,-6.525642,-652.564178,,,,,,,
603,2014-01-30 07:00:00,0.876679,long,1.000000,41.457164,False,Standard (NTI+MB+IC),0.876179,5.000000,0.877468,0.878257,0.879309,2014-01-30 07:30:00,0.877468,take_profit_1,1,0.500000,573.278016,7.890113,573.278016,PPT,0.700000,336.574638,TP1,0.300000,236.703378,573.278016
604,2014-01-30 07:45:00,0.877107,long,1.000000,50.504939,False,Standard (NTI+MB+IC),0.876607,5.000000,0.877897,0.878686,0.879738,2014-01-30 08:00:00,0.877897,take_profit_1,1,0.250000,833.835379,7.893964,833.835379,PPT,0.700000,597.016457,TP1,0.300000,236.818922,833.835379
605,2014-01-30 08:15:00,0.877581,long,1.000000,58.558034,False,Standard (NTI+MB+IC),0.877081,5.000000,0.878371,0.879161,0.880214,2014-01-30 08:30:00,0.878371,take_profit_1,1,0.250000,607.085360,7.898231,607.085360,PPT,0.700000,370.138427,TP1,0.300000,236.946932,607.085360
606,2014-01-30 08:45:00,0.879638,long,1.000000,65.690327,False,Standard (NTI+MB+IC),0.879138,5.000000,0.880430,0.881222,0.882277,2014-01-30 09:00:00,0.878983,stop_loss,0,0.250000,-654.955183,-6.549552,-654.955183,,,,,,,
607,2014-01-30 09:15:00,0.878971,long,1.000000,71.120546,False,Standard (NTI+MB+IC),0.878471,5.000000,0.879762,0.880553,0.881608,2014-01-30 09:45:00,0.878424,stop_loss,0,0.500000,-547.226815,-5.472268,-547.226815,,,,,,,
608,2014-01-30 10:00:00,0.878269,long,1.000000,62.824324,False,Standard (NTI+MB+IC),0.877769,5.000000,0.879060,0.879850,0.880904,2014-01-30 10:45:00,0.877670,stop_loss,0,0.750000,-4.190990,-5.993532,-4.190990,PPT,0.700000,175.614967,,,,175.614967
609,2014-01-30 11:00:00,0.876047,long,1.000000,24.825463,False,Standard (NTI+MB+IC),0.875547,5.000000,0.876835,0.877624,0.878675,2014-01-30 11:30:00,0.876835,take_profit_1,1,0.500000,679.592821,7.884424,679.592821,PPT,0.700000,443.060116,TP1,0.300000,236.532705,679.592821
610,2014-01-30 23:00:00,0.877710,long,1.000000,13.379094,False,Standard (NTI+MB+IC),0.877997,2.864335,0.878500,0.879290,0.880343,2014-01-30 23:15:00,0.877977,stop_loss,0,0.250000,266.638810,2.666388,266.638810,,,,,,,
611,2014-01-30 23:30:00,0.876644,long,1.000000,38.465293,False,Standard (NTI+MB+IC),0.877986,13.414431,0.877433,0.878222,0.879274,2014-01-30 23:45:00,0.877801,stop_loss,0,0.250000,1156.644455,11.566445,1156.644455,,,,,,,
612,2014-01-31 00:00:00,0.875678,short,1.000000,46.136227,False,Standard (NTI+MB+IC),0.876178,5.000000,0.874889,0.874101,0.873051,2014-01-31 00:30:00,0.876187,stop_loss,0,0.500000,-509.248116,-5.092481,-509.248116,,,,,,,
613,2014-01-31 00:45:00,0.876952,short,1.000000,47.056653,False,Standard (NTI+MB+IC),0.877452,5.000000,0.876162,0.875373,0.874321,2014-01-31 01:15:00,0.876162,take_profit_1,1,0.500000,412.950745,7.892565,412.950745,PPT,0.700000,176.173793,TP1,0.300000,236.776953,412.950745
614,2014-01-31 01:30:00,0.877176,short,1.000000,40.665868,False,Standard (NTI+MB+IC),0.877676,5.000000,0.876387,0.875597,0.874544,2014-01-31 02:00:00,0.876387,take_profit_1,1,0.500000,542.010987,7.894584,542.010987,PPT,0.700000,305.173477,TP1,0.300000,236.837510,542.010987
615,2014-01-31 02:15:00,0.876859,short,1.000000,31.490731,False,Standard (NTI+MB+IC),0.877359,5.000000,0.876070,0.875281,0.874229,2014-01-31 02:45:00,0.876070,take_profit_1,1,0.500000,635.206541,7.891733,635.206541,PPT,0.700000,398.454552,TP1,0.300000,236.751990,635.206541
616,2014-01-31 03:00:00,0.875884,short,1.000000,32.776845,False,Standard (NTI+MB+IC),0.876384,5.000000,0.875096,0.874307,0.873256,2014-01-31 03:15:00,0.876554,stop_loss,0,0.250000,-670.446702,-6.704467,-670.446702,,,,,,,
617,2014-01-31 05:30:00,0.874181,short,1.000000,28.070354,False,Standard (NTI+MB+IC),0.874681,5.000000,0.873394,0.872607,0.871558,2014-01-31 06:00:00,0.873394,take_profit_1,1,0.500000,1013.535070,7.867627,1013.535070,PPT,0.700000,777.506275,TP1,0.300000,236.028795,1013.535070
618,2014-01-31 06:15:00,0.871719,short,1.000000,40.169745,False,Standard (NTI+MB+IC),0.872219,5.000000,0.870935,0.870150,0.869104,2014-01-31 06:30:00,0.870935,take_profit_1,1,0.250000,584.760530,7.845472,584.760530,PPT,0.700000,349.396363,TP1,0.300000,235.364167,584.760530
619,2014-01-31 06:45:00,0.870839,short,1.000000,50.275717,False,Standard (NTI+MB+IC),0.871339,5.000000,0.870055,0.869272,0.868227,2014-01-31 07:00:00,0.871472,stop_loss,0,0.250000,-632.450969,-6.324510,-632.450969,,,,,,,
620,2014-01-31 07:15:00,0.871489,short,1.000000,55.837144,False,Standard (NTI+MB+IC),0.871989,5.000000,0.870704,0.869920,0.868874,2014-01-31 08:30:00,0.870704,take_profit_1,1,1.250000,556.300677,7.843397,556.300677,PPT,0.700000,320.998763,TP1,0.300000,235.301914,556.300677
621,2014-01-31 08:45:00,0.870415,short,1.000000,66.726086,False,Standard (NTI+MB+IC),0.870915,5.000000,0.869632,0.868848,0.867804,2014-01-31 09:45:00,0.870965,stop_loss,0,1.000000,-56.369836,-5.497875,-56.369836,PPT,0.700000,108.566411,,,,108.566411
622,2014-01-31 10:00:00,0.871308,short,1.000000,51.550797,False,Standard (NTI+MB+IC),0.871808,5.000000,0.870524,0.869740,0.868695,2014-01-31 10:30:00,0.870524,take_profit_1,1,0.500000,619.188805,7.841776,619.188805,PPT,0.700000,383.935516,TP1,0.300000,235.253289,619.188805
623,2014-01-31 10:45:00,0.872352,short,1.000000,19.889705,False,Standard (NTI+MB+IC),0.872852,5.000000,0.871567,0.870782,0.869735,2014-01-31 11:00:00,0.872882,stop_loss,0,0.250000,-529.543439,-5.295434,-529.543439,,,,,,,
624,2014-01-31 11:15:00,0.873092,short,1.000000,21.262423,False,Standard (NTI+MB+IC),0.873592,5.000000,0.872306,0.871520,0.870472,2014-01-31 11:45:00,0.873678,stop_loss,0,0.500000,-585.859798,-5.858598,-585.859798,,,,,,,
625,2014-01-31 12:00:00,0.873787,short,1.000000,24.352530,False,Standard (NTI+MB+IC),0.874287,5.000000,0.873001,0.872215,0.871166,2014-01-31 12:15:00,0.874406,stop_loss,0,0.250000,-618.654757,-6.186548,-618.654757,,,,,,,
626,2014-01-31 12:30:00,0.874747,short,1.000000,27.158696,False,Standard (NTI+MB+IC),0.874404,3.427499,0.873960,0.873172,0.872123,2014-01-31 12:45:00,0.874525,stop_loss,0,0.250000,222.039531,2.220395,222.039531,,,,,,,
627,2014-01-31 13:00:00,0.874308,short,1.000000,28.234591,False,Standard (NTI+MB+IC),0.874406,0.984996,0.873521,0.872734,0.871685,2014-01-31 13:30:00,0.874430,stop_loss,0,0.500000,-121.991744,-1.219917,-121.991744,,,,,,,
628,2014-01-31 14:15:00,0.874939,long,1.000000,56.099158,False,Standard (NTI+MB+IC),0.874439,5.000000,0.875727,0.876514,0.877564,2014-02-02 17:00:00,0.875727,take_profit_1,1,50.750000,474.684922,7.874454,474.684922,PPT,0.700000,238.451296,TP1,0.300000,236.233626,474.684922
629,2014-02-02 17:15:00,0.875954,long,1.000000,43.683302,False,Standard (NTI+MB+IC),0.875454,5.000000,0.876743,0.877531,0.878582,2014-02-02 18:30:00,0.875397,stop_loss,0,1.250000,46.839627,-5.570175,46.839627,PPT,0.700000,213.944887,,,,213.944887
630,2014-02-02 19:15:00,0.876384,long,1.000000,26.926183,False,Standard (NTI+MB+IC),0.875884,5.000000,0.877172,0.877961,0.879013,2014-02-02 21:15:00,0.875840,stop_loss,0,2.000000,58.512042,-5.432911,58.512042,PPT,0.700000,221.499375,,,,221.499375
631,2014-02-03 04:15:00,0.878607,long,1.000000,44.621141,False,Standard (NTI+MB+IC),0.878107,5.000000,0.879397,0.880188,0.881242,2014-02-03 04:45:00,0.879397,take_profit_1,1,0.500000,449.576505,7.907460,449.576505,PPT,0.700000,212.352713,TP1,0.300000,237.223793,449.576505
632,2014-02-03 05:00:00,0.878608,long,1.000000,55.561396,False,Standard (NTI+MB+IC),0.878108,5.000000,0.879398,0.880189,0.881243,2014-02-03 05:15:00,0.879398,take_profit_1,1,0.250000,924.857874,7.907469,924.857874,PPT,0.700000,687.633805,TP1,0.300000,237.224070,924.857874
633,2014-02-03 05:30:00,0.879329,long,1.000000,59.076014,False,Standard (NTI+MB+IC),0.878829,5.000000,0.880120,0.880912,0.881967,2014-02-03 06:00:00,0.880120,take_profit_1,1,0.500000,462.106079,7.913961,462.106079,PPT,0.700000,224.687244,TP1,0.300000,237.418835,462.106079
634,2014-02-03 06:15:00,0.880509,long,1.000000,65.952003,False,Standard (NTI+MB+IC),0.880009,5.000000,0.881302,0.882094,0.883151,2014-02-03 06:30:00,0.879970,stop_loss,0,0.250000,-538.704157,-5.387042,-538.704157,,,,,,,
635,2014-02-03 06:45:00,0.879395,long,1.000000,62.695570,False,Standard (NTI+MB+IC),0.878895,5.000000,0.880187,0.880978,0.882034,2014-02-03 07:00:00,0.880187,take_profit_1,1,0.250000,856.707960,7.914558,856.707960,PPT,0.700000,619.271221,TP1,0.300000,237.436738,856.707960
636,2014-02-03 07:15:00,0.879802,long,1.000000,60.024108,False,Standard (NTI+MB+IC),0.879302,5.000000,0.880594,0.881386,0.882441,2014-02-03 08:15:00,0.879131,stop_loss,0,1.000000,-671.105304,-6.711053,-671.105304,,,,,,,
637,2014-02-03 08:30:00,0.879457,long,1.000000,47.432195,False,Standard (NTI+MB+IC),0.878957,5.000000,0.880249,0.881040,0.882096,2014-02-03 09:00:00,0.880249,take_profit_1,1,0.500000,491.263006,7.915117,491.263006,PPT,0.700000,253.809504,TP1,0.300000,237.453502,491.263006
638,2014-02-03 09:15:00,0.880391,long,1.000000,50.238256,False,Standard (NTI+MB+IC),0.879891,5.000000,0.881184,0.881976,0.883032,2014-02-03 09:45:00,0.879853,stop_loss,0,0.500000,-538.642963,-5.386430,-538.642963,,,,,,,
639,2014-02-03 10:00:00,0.881295,long,1.000000,46.200245,False,Standard (NTI+MB+IC),0.880795,5.000000,0.882088,0.882881,0.883938,2014-02-03 10:15:00,0.880669,stop_loss,0,0.250000,-625.657469,-6.256575,-625.657469,,,,,,,
640,2014-02-03 10:30:00,0.880948,long,1.000000,49.425551,False,Standard (NTI+MB+IC),0.880448,5.000000,0.881741,0.882534,0.883591,2014-02-03 11:00:00,0.880421,stop_loss,0,0.500000,-527.123019,-5.271230,-527.123019,,,,,,,
641,2014-02-03 11:15:00,0.878615,long,1.000000,40.499256,False,Standard (NTI+MB+IC),0.878115,5.000000,0.879406,0.880197,0.881251,2014-02-03 11:45:00,0.878030,stop_loss,0,0.500000,-585.404727,-5.854047,-585.404727,,,,,,,
642,2014-02-03 12:00:00,0.877392,long,1.000000,16.412843,False,Standard (NTI+MB+IC),0.877762,3.702366,0.878182,0.878972,0.880024,2014-02-03 12:15:00,0.877747,stop_loss,0,0.250000,354.738742,3.547387,354.738742,,,,,,,
643,2014-02-03 12:30:00,0.877609,long,1.000000,15.564398,False,Standard (NTI+MB+IC),0.877781,1.714572,0.878399,0.879189,0.880242,2014-02-03 12:45:00,0.877674,stop_loss,0,0.250000,64.544766,0.645448,64.544766,,,,,,,
644,2014-02-03 13:00:00,0.877406,long,1.000000,14.308667,False,Standard (NTI+MB+IC),0.877777,3.703308,0.878196,0.878986,0.880038,2014-02-03 13:15:00,0.877615,stop_loss,0,0.250000,208.363512,2.083635,208.363512,,,,,,,
645,2014-02-03 13:45:00,0.875833,short,1.000000,37.667968,False,Standard (NTI+MB+IC),0.876333,5.000000,0.875045,0.874257,0.873206,2014-02-03 15:00:00,0.875045,take_profit_1,1,1.250000,588.792536,7.882500,588.792536,PPT,0.700000,352.317542,TP1,0.300000,236.474994,588.792536
646,2014-02-03 15:15:00,0.874931,short,1.000000,49.444759,False,Standard (NTI+MB+IC),0.875431,5.000000,0.874144,0.873357,0.872307,2014-02-03 19:00:00,0.874144,take_profit_1,1,3.750000,510.239993,7.874383,510.239993,PPT,0.700000,274.008504,TP1,0.300000,236.231489,510.239993
647,2014-02-03 19:15:00,0.873947,short,1.000000,50.108940,False,Standard (NTI+MB+IC),0.874447,5.000000,0.873160,0.872374,0.871325,2014-02-03 20:30:00,0.873160,take_profit_1,1,1.250000,415.651622,7.865520,415.651622,PPT,0.700000,179.686015,TP1,0.300000,235.965607,415.651622
648,2014-02-03 20:45:00,0.874170,short,1.000000,48.343396,False,Standard (NTI+MB+IC),0.874670,5.000000,0.873383,0.872597,0.871548,2014-02-03 21:00:00,0.874735,stop_loss,0,0.250000,-565.055305,-5.650553,-565.055305,,,,,,,
649,2014-02-03 21:15:00,0.876483,short,1.000000,20.816057,False,Standard (NTI+MB+IC),0.876470,0.139511,0.875695,0.874906,0.873854,2014-02-03 21:30:00,0.875695,take_profit_1,1,0.250000,568.085576,7.888351,568.085576,PPT,0.700000,331.435037,TP1,0.300000,236.650539,568.085576
650,2014-02-03 22:00:00,0.875727,short,1.000000,17.360724,False,Standard (NTI+MB+IC),0.876227,5.000000,0.874939,0.874150,0.873100,2014-02-03 22:15:00,0.876243,stop_loss,0,0.250000,-516.610974,-5.166110,-516.610974,,,,,,,
651,2014-02-03 22:30:00,0.882936,short,1.000000,44.017425,False,Standard (NTI+MB+IC),0.876410,65.262897,0.882142,0.881347,0.880287,2014-02-03 22:45:00,0.876449,stop_loss,0,0.250000,6487.667291,64.876673,6487.667291,,,,,,,
652,2014-02-03 23:00:00,0.884783,long,1.000000,54.348384,False,Standard (NTI+MB+IC),0.884283,5.000000,0.885579,0.886375,0.887437,2014-02-03 23:15:00,0.885579,take_profit_1,1,0.250000,2176.010278,7.963044,2176.010278,PPT,0.700000,1937.118952,TP1,0.300000,238.891326,2176.010278
653,2014-02-03 23:30:00,0.887312,long,1.000000,63.154732,False,Standard (NTI+MB+IC),0.886812,5.000000,0.888110,0.888909,0.889974,2014-02-03 23:45:00,0.888110,take_profit_1,1,0.250000,623.320843,7.985806,623.320843,PPT,0.700000,383.746659,TP1,0.300000,239.574183,623.320843
654,2014-02-04 00:00:00,0.888099,long,1.000000,69.951310,False,Standard (NTI+MB+IC),0.887599,5.000000,0.888898,0.889697,0.890763,2014-02-04 00:30:00,0.887484,stop_loss,0,0.500000,110.398842,-6.146046,110.398842,PPT,0.700000,294.780211,,,,294.780211
