trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl
279,2020-11-23 12:45:00,0.728486,short,1.000000,59.662535,False,Standard (NTI+MB+IC),0.728986,5.000000,0.727830,0.727175,0.726301,2020-11-23 14:15:00,0.727830,take_profit_1,1,1.500000,312.897344,PPT,0.700000,116.206121,312.897344,6.556374,312.897344,TP1,0.300000,196.691222
280,2020-11-23 14:30:00,0.727768,short,1.000000,42.793003,False,Standard (NTI+MB+IC),0.728268,5.000000,0.727113,0.726458,0.725585,2020-11-23 14:45:00,0.728357,stop_loss,0,0.250000,-588.510711,,,,,-5.885107,-588.510711,,,
281,2020-11-23 15:00:00,0.729421,short,1.000000,18.953036,False,Standard (NTI+MB+IC),0.729921,5.000000,0.728764,0.728108,0.727232,2020-11-23 15:30:00,0.728764,take_profit_1,1,0.500000,470.462020,PPT,0.700000,273.518420,470.462020,6.564787,470.462020,TP1,0.300000,196.943600
282,2020-11-23 15:45:00,0.728379,short,1.000000,28.903224,False,Standard (NTI+MB+IC),0.728879,5.000000,0.727723,0.727068,0.726194,2020-11-23 18:00:00,0.729038,stop_loss,0,2.250000,-658.593449,,,,,-6.585934,-658.593449,,,
283,2020-11-23 18:15:00,0.730110,short,1.000000,11.241611,False,Standard (NTI+MB+IC),0.729931,1.787159,0.729453,0.728796,0.727920,2020-11-23 18:30:00,0.729992,stop_loss,0,0.250000,118.636024,,,,,1.186360,118.636024,,,
284,2020-11-23 22:15:00,0.731468,long,1.000000,35.898012,False,Standard (NTI+MB+IC),0.730968,5.000000,0.732126,0.732784,0.733662,2020-11-24 01:00:00,0.732126,take_profit_1,1,2.750000,318.117018,PPT,0.700000,120.620743,318.117018,6.583209,318.117018,TP1,0.300000,197.496275
285,2020-11-24 01:15:00,0.732321,long,1.000000,26.278873,False,Standard (NTI+MB+IC),0.731821,5.000000,0.732980,0.733639,0.734518,2020-11-24 03:00:00,0.732980,take_profit_1,1,1.750000,385.957997,PPT,0.700000,188.231300,385.957997,6.590890,385.957997,TP1,0.300000,197.726696
286,2020-11-24 03:15:00,0.735936,long,1.000000,42.632482,False,Standard (NTI+MB+IC),0.735436,5.000000,0.736598,0.737261,0.738144,2020-11-24 04:30:00,0.736598,take_profit_1,1,1.250000,397.529952,PPT,0.700000,198.827242,397.529952,6.623424,397.529952,TP1,0.300000,198.702709
287,2020-11-24 04:45:00,0.735881,long,1.000000,59.363598,False,Standard (NTI+MB+IC),0.735381,5.000000,0.736543,0.737205,0.738088,2020-11-24 05:15:00,0.735192,stop_loss,0,0.500000,-688.318051,,,,,-6.883181,-688.318051,,,
288,2020-11-24 05:30:00,0.734818,long,1.000000,51.664938,False,Standard (NTI+MB+IC),0.734318,5.000000,0.735480,0.736141,0.737023,2020-11-24 06:45:00,0.734123,stop_loss,0,1.250000,51.410108,PPT,0.700000,260.077447,260.077447,-6.955578,51.410108,,,
289,2020-11-24 07:00:00,0.734452,long,1.000000,14.104779,False,Standard (NTI+MB+IC),0.733952,5.000000,0.735113,0.735774,0.736655,2020-11-24 07:15:00,0.733827,stop_loss,0,0.250000,-625.549791,,,,,-6.255498,-625.549791,,,
290,2020-11-24 07:30:00,0.733701,long,1.000000,14.678511,False,Standard (NTI+MB+IC),0.733201,5.000000,0.734361,0.735021,0.735902,2020-11-24 08:45:00,0.733019,stop_loss,0,1.250000,-681.940635,,,,,-6.819406,-681.940635,,,
291,2020-11-24 09:00:00,0.732150,long,1.000000,19.460218,False,Standard (NTI+MB+IC),0.732665,5.148211,0.732809,0.733468,0.734346,2020-11-24 09:15:00,0.732809,take_profit_1,1,0.250000,659.822214,PPT,0.700000,462.141769,659.822214,6.589348,659.822214,TP1,0.300000,197.680445
292,2020-11-24 09:30:00,0.732300,long,1.000000,23.967245,False,Standard (NTI+MB+IC),0.732670,3.701912,0.732959,0.733618,0.734497,2020-11-24 09:45:00,0.732959,take_profit_1,1,0.250000,848.894572,PPT,0.700000,651.173639,848.894572,6.590698,848.894572,TP1,0.300000,197.720933
293,2020-11-24 10:00:00,0.732395,long,1.000000,23.562768,False,Standard (NTI+MB+IC),0.732660,2.652039,0.733054,0.733713,0.734592,2020-11-24 10:15:00,0.732606,stop_loss,0,0.250000,228.402665,PPT,0.700000,164.825677,164.825677,2.119233,228.402665,,,
294,2020-11-24 16:45:00,0.736013,long,1.000000,44.188571,False,Standard (NTI+MB+IC),0.735513,5.000000,0.736676,0.737338,0.738221,2020-11-24 18:45:00,0.736676,take_profit_1,1,2.000000,357.528839,PPT,0.700000,158.805292,357.528839,6.624118,357.528839,TP1,0.300000,198.723547
295,2020-11-24 19:00:00,0.737078,long,1.000000,42.855107,False,Standard (NTI+MB+IC),0.736578,5.000000,0.737741,0.738404,0.739289,2020-11-24 19:30:00,0.736559,stop_loss,0,0.500000,-518.944255,,,,,-5.189443,-518.944255,,,
296,2020-11-25 01:00:00,0.733579,short,1.000000,42.868823,False,Standard (NTI+MB+IC),0.734079,5.000000,0.732918,0.732258,0.731378,2020-11-25 01:15:00,0.732918,take_profit_1,1,0.250000,736.083686,PPT,0.700000,538.017465,736.083686,6.602207,736.083686,TP1,0.300000,198.066221
297,2020-11-25 01:30:00,0.733209,short,1.000000,54.028204,False,Standard (NTI+MB+IC),0.733709,5.000000,0.732550,0.731890,0.731010,2020-11-25 02:30:00,0.733792,stop_loss,0,1.000000,-582.725150,,,,,-5.827252,-582.725150,,,
298,2020-11-25 02:45:00,0.735038,short,1.000000,22.735117,False,Standard (NTI+MB+IC),0.735418,3.799308,0.734376,0.733715,0.732833,2020-11-25 03:00:00,0.735443,stop_loss,0,0.250000,-404.814747,,,,,-4.048147,-404.814747,,,
299,2020-11-25 03:15:00,0.735045,short,1.000000,22.157851,False,Standard (NTI+MB+IC),0.735380,3.350289,0.734383,0.733722,0.732840,2020-11-25 03:45:00,0.734383,take_profit_1,1,0.500000,418.911410,PPT,0.700000,220.449280,418.911410,6.615404,418.911410,TP1,0.300000,198.462130
300,2020-11-25 13:00:00,0.736193,long,1.000000,41.740006,False,Standard (NTI+MB+IC),0.735693,5.000000,0.736855,0.737518,0.738401,2020-11-25 14:00:00,0.735503,stop_loss,0,1.000000,-689.369841,,,,,-6.893698,-689.369841,,,
301,2020-11-26 18:30:00,0.735657,short,1.000000,64.310906,False,Standard (NTI+MB+IC),0.736157,5.000000,0.734995,0.734333,0.733450,2020-11-26 21:45:00,0.736215,stop_loss,0,3.250000,-557.907851,,,,,-5.579079,-557.907851,,,
302,2020-11-26 23:00:00,0.737287,long,1.000000,35.652106,False,Standard (NTI+MB+IC),0.736787,5.000000,0.737951,0.738614,0.739499,2020-11-27 00:45:00,0.737951,take_profit_1,1,1.750000,313.161064,PPT,0.700000,114.093571,313.161064,6.635583,313.161064,TP1,0.300000,199.067492
303,2020-11-27 01:00:00,0.737969,long,1.000000,57.398004,False,Standard (NTI+MB+IC),0.737469,5.000000,0.738634,0.739298,0.740183,2020-11-27 02:30:00,0.737401,stop_loss,0,1.500000,-568.291497,,,,,-5.682915,-568.291497,,,
304,2020-11-30 19:30:00,0.735686,short,1.000000,41.079729,False,Standard (NTI+MB+IC),0.736186,5.000000,0.735024,0.734362,0.733479,2020-11-30 22:00:00,0.736311,stop_loss,0,2.500000,-0.965056,PPT,0.700000,186.338975,186.338975,-6.243468,-0.965056,,,
305,2020-11-30 23:00:00,0.736901,short,1.000000,14.953699,False,Standard (NTI+MB+IC),0.737401,5.000000,0.736238,0.735574,0.734690,2020-12-01 01:45:00,0.736238,take_profit_1,1,2.750000,360.562163,PPT,0.700000,161.598932,360.562163,6.632108,360.562163,TP1,0.300000,198.963231
306,2020-12-02 12:00:00,0.739589,long,1.000000,44.834687,False,Standard (NTI+MB+IC),0.739089,5.000000,0.740255,0.740920,0.741808,2020-12-02 14:30:00,0.740255,take_profit_1,1,2.500000,368.292233,PPT,0.700000,168.603166,368.292233,6.656302,368.292233,TP1,0.300000,199.689067
307,2020-12-02 14:45:00,0.740155,long,1.000000,48.184202,False,Standard (NTI+MB+IC),0.739655,5.000000,0.740821,0.741487,0.742376,2020-12-02 15:30:00,0.740821,take_profit_1,1,0.750000,357.281969,PPT,0.700000,157.440096,357.281969,6.661396,357.281969,TP1,0.300000,199.841873
308,2020-12-02 15:45:00,0.740516,long,1.000000,54.082408,False,Standard (NTI+MB+IC),0.740016,5.000000,0.741182,0.741848,0.742737,2020-12-02 16:15:00,0.741182,take_profit_1,1,0.500000,427.087807,PPT,0.700000,227.148621,427.087807,6.664640,427.087807,TP1,0.300000,199.939186
309,2020-12-02 16:30:00,0.741769,long,1.000000,62.645663,False,Standard (NTI+MB+IC),0.741269,5.000000,0.742437,0.743104,0.743994,2020-12-02 19:00:00,0.741230,stop_loss,0,2.500000,-538.731588,,,,,-5.387316,-538.731588,,,
310,2020-12-02 19:15:00,0.740591,long,1.000000,19.228033,False,Standard (NTI+MB+IC),0.740091,5.000000,0.741257,0.741924,0.742812,2020-12-02 19:45:00,0.740057,stop_loss,0,0.500000,-533.421203,,,,,-5.334212,-533.421203,,,
311,2020-12-02 21:00:00,0.740848,long,1.000000,38.633691,False,Standard (NTI+MB+IC),0.740348,5.000000,0.741515,0.742182,0.743071,2020-12-02 22:15:00,0.741515,take_profit_1,1,1.250000,362.277873,PPT,0.700000,162.248854,362.277873,6.667634,362.277873,TP1,0.300000,200.029018
312,2020-12-02 22:30:00,0.741207,long,1.000000,37.968183,False,Standard (NTI+MB+IC),0.740707,5.000000,0.741874,0.742541,0.743431,2020-12-02 23:15:00,0.740590,stop_loss,0,0.750000,-616.991532,,,,,-6.169915,-616.991532,,,
313,2020-12-03 02:00:00,0.742482,long,1.000000,34.448564,False,Standard (NTI+MB+IC),0.741982,5.000000,0.743150,0.743818,0.744709,2020-12-03 02:45:00,0.743150,take_profit_1,1,0.750000,430.409370,PPT,0.700000,229.939361,430.409370,6.682334,430.409370,TP1,0.300000,200.470009
314,2020-12-03 03:00:00,0.743263,long,1.000000,53.562027,False,Standard (NTI+MB+IC),0.742763,5.000000,0.743932,0.744601,0.745493,2020-12-03 03:15:00,0.742605,stop_loss,0,0.250000,-657.939129,,,,,-6.579391,-657.939129,,,
315,2020-12-03 03:30:00,0.742494,long,1.000000,50.746148,False,Standard (NTI+MB+IC),0.741994,5.000000,0.743163,0.743831,0.744722,2020-12-03 04:15:00,0.741896,stop_loss,0,0.750000,69.533239,PPT,0.700000,248.972508,248.972508,-5.981309,69.533239,,,
316,2020-12-03 04:30:00,0.740960,long,1.000000,20.954326,False,Standard (NTI+MB+IC),0.740657,3.027951,0.741627,0.742294,0.743183,2020-12-03 04:45:00,0.741627,take_profit_1,1,0.250000,899.936039,PPT,0.700000,699.876792,899.936039,6.668642,899.936039,TP1,0.300000,200.059248
317,2020-12-03 05:15:00,0.741509,long,1.000000,17.855556,False,Standard (NTI+MB+IC),0.741009,5.000000,0.742176,0.742843,0.743733,2020-12-03 06:15:00,0.742176,take_profit_1,1,1.000000,418.223213,PPT,0.700000,218.015905,418.223213,6.673577,418.223213,TP1,0.300000,200.207308
318,2020-12-03 11:15:00,0.744165,long,1.000000,35.576301,False,Standard (NTI+MB+IC),0.743665,5.000000,0.744835,0.745505,0.746398,2020-12-03 17:00:00,0.743474,stop_loss,0,5.750000,-92.256842,PPT,0.700000,115.239087,115.239087,-6.916531,-92.256842,,,
319,2020-12-03 20:45:00,0.743080,long,1.000000,34.665336,False,Standard (NTI+MB+IC),0.743269,1.893916,0.743749,0.744417,0.745309,2020-12-03 21:00:00,0.743138,stop_loss,0,0.250000,58.452220,,,,,0.584522,58.452220,,,
320,2020-12-03 21:30:00,0.742777,short,1.000000,43.436304,False,Standard (NTI+MB+IC),0.743277,5.000000,0.742109,0.741440,0.740549,2020-12-04 01:15:00,0.743465,stop_loss,0,3.750000,36.536187,PPT,0.700000,242.994734,242.994734,-6.881952,36.536187,,,
321,2020-12-04 04:00:00,0.742016,short,1.000000,33.662377,False,Standard (NTI+MB+IC),0.742516,5.000000,0.741349,0.740681,0.739790,2020-12-04 04:45:00,0.742645,stop_loss,0,0.750000,-44.197785,PPT,0.700000,144.439809,144.439809,-6.287920,-44.197785,,,
322,2020-12-04 05:30:00,0.741874,short,1.000000,33.414711,False,Standard (NTI+MB+IC),0.742374,5.000000,0.741206,0.740538,0.739648,2020-12-04 05:45:00,0.742473,stop_loss,0,0.250000,-599.176819,,,,,-5.991768,-599.176819,,,
323,2020-12-07 03:00:00,0.740662,short,1.000000,49.907483,False,Standard (NTI+MB+IC),0.741162,5.000000,0.739996,0.739329,0.738440,2020-12-07 03:30:00,0.739996,take_profit_1,1,0.500000,523.541643,PPT,0.700000,323.562840,523.541643,6.665960,523.541643,TP1,0.300000,199.978803
324,2020-12-07 03:45:00,0.739505,short,1.000000,65.695057,False,Standard (NTI+MB+IC),0.740005,5.000000,0.738840,0.738174,0.737287,2020-12-07 04:00:00,0.738840,take_profit_1,1,0.250000,1260.316382,PPT,0.700000,1060.649974,1260.316382,6.655547,1260.316382,TP1,0.300000,199.666408
325,2020-12-07 04:15:00,0.737708,short,1.000000,73.677425,False,Standard (NTI+MB+IC),0.738208,5.000000,0.737044,0.736381,0.735495,2020-12-07 04:45:00,0.738319,stop_loss,0,0.500000,-610.395167,,,,,-6.103952,-610.395167,,,
326,2020-12-07 05:00:00,0.738163,short,1.000000,73.746151,False,Standard (NTI+MB+IC),0.738663,5.000000,0.737499,0.736834,0.735948,2020-12-07 05:15:00,0.738820,stop_loss,0,0.250000,-656.750584,,,,,-6.567506,-656.750584,,,
327,2020-12-07 05:30:00,0.738022,short,1.000000,69.356735,False,Standard (NTI+MB+IC),0.738522,5.000000,0.737358,0.736694,0.735808,2020-12-07 06:00:00,0.738591,stop_loss,0,0.500000,-568.916304,,,,,-5.689163,-568.916304,,,
328,2020-12-07 06:15:00,0.738799,short,1.000000,60.467770,False,Standard (NTI+MB+IC),0.739299,5.000000,0.738134,0.737469,0.736583,2020-12-07 07:30:00,0.739353,stop_loss,0,1.250000,-553.463126,,,,,-5.534631,-553.463126,,,
329,2020-12-07 07:45:00,0.739919,short,1.000000,17.143069,False,Standard (NTI+MB+IC),0.740419,5.000000,0.739253,0.738587,0.737699,2020-12-07 08:00:00,0.740459,stop_loss,0,0.250000,-540.369928,,,,,-5.403699,-540.369928,,,
330,2020-12-07 08:15:00,0.741510,short,1.000000,20.581042,False,Standard (NTI+MB+IC),0.741316,1.931970,0.740842,0.740175,0.739285,2020-12-07 08:30:00,0.741383,stop_loss,0,0.250000,126.417090,,,,,1.264171,126.417090,,,
331,2020-12-07 08:45:00,0.742253,short,1.000000,25.040663,False,Standard (NTI+MB+IC),0.741270,9.830598,0.741585,0.740917,0.740026,2020-12-07 09:00:00,0.741459,stop_loss,0,0.250000,793.614616,,,,,7.936146,793.614616,,,
332,2020-12-07 09:15:00,0.743020,short,1.000000,57.584344,False,Standard (NTI+MB+IC),0.741281,17.387695,0.742351,0.741682,0.740791,2020-12-07 09:30:00,0.741339,stop_loss,0,0.250000,1680.811477,,,,,16.808115,1680.811477,,,
333,2020-12-07 09:45:00,0.743965,long,1.000000,65.137600,False,Standard (NTI+MB+IC),0.743465,5.000000,0.744634,0.745304,0.746197,2020-12-07 11:00:00,0.744634,take_profit_1,1,1.250000,428.588168,PPT,0.700000,227.717702,428.588168,6.695682,428.588168,TP1,0.300000,200.870466
334,2020-12-07 11:15:00,0.744823,long,1.000000,73.792148,False,Standard (NTI+MB+IC),0.744323,5.000000,0.745493,0.746163,0.747057,2020-12-07 13:00:00,0.744151,stop_loss,0,1.750000,97.507079,PPT,0.700000,299.031301,299.031301,-6.717474,97.507079,,,
335,2020-12-07 13:15:00,0.743313,long,1.000000,31.169899,False,Standard (NTI+MB+IC),0.742813,5.000000,0.743982,0.744651,0.745543,2020-12-07 13:30:00,0.742780,stop_loss,0,0.250000,-533.511127,,,,,-5.335111,-533.511127,,,
336,2020-12-07 13:45:00,0.743389,long,1.000000,27.434709,False,Standard (NTI+MB+IC),0.742889,5.000000,0.744058,0.744727,0.745619,2020-12-07 14:45:00,0.742849,stop_loss,0,1.000000,-539.886912,,,,,-5.398869,-539.886912,,,
337,2020-12-07 15:00:00,0.742155,long,1.000000,24.062973,False,Standard (NTI+MB+IC),0.742202,0.474041,0.742823,0.743491,0.744381,2020-12-07 15:30:00,0.742152,stop_loss,0,0.500000,156.762912,PPT,0.700000,157.662043,157.662043,-0.029971,156.762912,,,
338,2020-12-07 15:45:00,0.742187,long,1.000000,27.248291,False,Standard (NTI+MB+IC),0.742249,0.614237,0.742855,0.743523,0.744414,2020-12-07 16:30:00,0.742195,stop_loss,0,0.750000,81.323095,PPT,0.700000,79.013496,79.013496,0.076987,81.323095,,,
339,2020-12-07 17:15:00,0.741968,short,1.000000,52.165926,False,Standard (NTI+MB+IC),0.742468,5.000000,0.741300,0.740632,0.739742,2020-12-07 19:00:00,0.741300,take_profit_1,1,1.750000,387.926098,PPT,0.700000,187.594740,387.926098,6.677712,387.926098,TP1,0.300000,200.331358
340,2020-12-07 19:15:00,0.741163,short,1.000000,45.327536,False,Standard (NTI+MB+IC),0.741663,5.000000,0.740496,0.739829,0.738940,2020-12-07 20:00:00,0.741847,stop_loss,0,0.750000,-683.540606,,,,,-6.835406,-683.540606,,,
341,2020-12-07 22:15:00,0.742452,short,1.000000,44.772154,False,Standard (NTI+MB+IC),0.742496,0.440647,0.741784,0.741116,0.740225,2020-12-07 22:30:00,0.742191,signal_flip,0,0.250000,226.578867,PPT,0.700000,148.408220,148.408220,2.605688,226.578867,,,
342,2020-12-08 02:00:00,0.740803,short,1.000000,39.577990,False,Standard (NTI+MB+IC),0.741303,5.000000,0.740136,0.739469,0.738580,2020-12-08 02:45:00,0.741440,stop_loss,0,0.750000,-637.476906,,,,,-6.374769,-637.476906,,,
343,2020-12-08 23:00:00,0.743713,long,1.000000,42.388040,False,Standard (NTI+MB+IC),0.743213,5.000000,0.744382,0.745051,0.745944,2020-12-09 01:00:00,0.744382,take_profit_1,1,2.000000,394.888236,PPT,0.700000,194.085798,394.888236,6.693415,394.888236,TP1,0.300000,200.802438
344,2020-12-09 01:15:00,0.745128,long,1.000000,68.263945,False,Standard (NTI+MB+IC),0.744628,5.000000,0.745798,0.746469,0.747363,2020-12-09 02:15:00,0.744517,stop_loss,0,1.000000,-610.396826,,,,,-6.103968,-610.396826,,,
345,2020-12-09 02:30:00,0.744611,long,1.000000,74.769222,False,Standard (NTI+MB+IC),0.744111,5.000000,0.745281,0.745951,0.746844,2020-12-09 03:15:00,0.745281,take_profit_1,1,0.750000,319.597359,PPT,0.700000,118.552486,319.597359,6.701496,319.597359,TP1,0.300000,201.044873
346,2020-12-09 03:30:00,0.746042,long,1.000000,80.555072,False,Standard (NTI+MB+IC),0.745542,5.000000,0.746713,0.747385,0.748280,2020-12-09 03:45:00,0.746713,take_profit_1,1,0.250000,802.005849,PPT,0.700000,600.574499,802.005849,6.714378,802.005849,TP1,0.300000,201.431350
347,2020-12-09 04:00:00,0.746532,long,1.000000,84.218586,False,Standard (NTI+MB+IC),0.746032,5.000000,0.747203,0.747875,0.748771,2020-12-09 04:45:00,0.747203,take_profit_1,1,0.750000,515.484100,PPT,0.700000,313.920584,515.484100,6.718784,515.484100,TP1,0.300000,201.563516
348,2020-12-09 05:00:00,0.747042,long,1.000000,89.175881,False,Standard (NTI+MB+IC),0.746542,5.000000,0.747714,0.748386,0.749283,2020-12-09 05:45:00,0.747714,take_profit_1,1,0.750000,550.500807,PPT,0.700000,348.799544,550.500807,6.723375,550.500807,TP1,0.300000,201.701263
349,2020-12-09 06:00:00,0.748273,long,1.000000,92.618167,False,Standard (NTI+MB+IC),0.747773,5.000000,0.748946,0.749620,0.750518,2020-12-09 06:15:00,0.747629,stop_loss,0,0.250000,-644.033130,,,,,-6.440331,-644.033130,,,
350,2020-12-09 06:30:00,0.746977,long,1.000000,82.089219,False,Standard (NTI+MB+IC),0.746477,5.000000,0.747649,0.748321,0.749218,2020-12-09 07:00:00,0.747649,take_profit_1,1,0.500000,602.962538,PPT,0.700000,401.278817,602.962538,6.722791,602.962538,TP1,0.300000,201.683721
351,2020-12-09 07:15:00,0.746887,long,1.000000,29.848590,False,Standard (NTI+MB+IC),0.746387,5.000000,0.747559,0.748231,0.749127,2020-12-09 07:45:00,0.747559,take_profit_1,1,0.500000,442.079917,PPT,0.700000,240.420551,442.079917,6.721979,442.079917,TP1,0.300000,201.659366
352,2020-12-09 08:00:00,0.748198,long,1.000000,46.525666,False,Standard (NTI+MB+IC),0.747698,5.000000,0.748872,0.749545,0.750443,2020-12-09 09:15:00,0.747687,stop_loss,0,1.250000,-510.841576,,,,,-5.108416,-510.841576,,,
353,2020-12-09 10:15:00,0.746506,long,1.000000,17.211256,False,Standard (NTI+MB+IC),0.746006,5.000000,0.747178,0.747849,0.748745,2020-12-09 11:00:00,0.745867,stop_loss,0,0.750000,-639.142156,,,,,-6.391422,-639.142156,,,
354,2020-12-09 11:15:00,0.745134,long,1.000000,23.314724,False,Standard (NTI+MB+IC),0.745432,2.977926,0.745805,0.746475,0.747369,2020-12-09 11:30:00,0.745305,stop_loss,0,0.250000,170.496785,,,,,1.704968,170.496785,,,
355,2020-12-09 11:45:00,0.745059,long,1.000000,26.886901,False,Standard (NTI+MB+IC),0.745440,3.810715,0.745729,0.746400,0.747294,2020-12-09 12:00:00,0.745401,stop_loss,0,0.250000,342.009524,,,,,3.420095,342.009524,,,
356,2020-12-09 12:45:00,0.744108,short,1.000000,63.953929,False,Standard (NTI+MB+IC),0.744608,5.000000,0.743438,0.742768,0.741876,2020-12-09 13:15:00,0.743438,take_profit_1,1,0.500000,437.424833,PPT,0.700000,236.515705,437.424833,6.696971,437.424833,TP1,0.300000,200.909127
357,2020-12-09 13:30:00,0.743087,short,1.000000,71.540270,False,Standard (NTI+MB+IC),0.743587,5.000000,0.742419,0.741750,0.740858,2020-12-09 13:45:00,0.742419,take_profit_1,1,0.250000,758.770097,PPT,0.700000,558.136516,758.770097,6.687786,758.770097,TP1,0.300000,200.633581
358,2020-12-09 14:00:00,0.742850,short,1.000000,76.500051,False,Standard (NTI+MB+IC),0.743350,5.000000,0.742181,0.741513,0.740621,2020-12-09 14:15:00,0.743428,stop_loss,0,0.250000,-577.983354,,,,,-5.779834,-577.983354,,,
359,2020-12-09 14:30:00,0.743321,short,1.000000,72.370215,False,Standard (NTI+MB+IC),0.743821,5.000000,0.742652,0.741983,0.741091,2020-12-09 15:30:00,0.743945,stop_loss,0,1.000000,-624.030221,,,,,-6.240302,-624.030221,,,
360,2020-12-09 15:45:00,0.744088,short,1.000000,47.214719,False,Standard (NTI+MB+IC),0.744588,5.000000,0.743419,0.742749,0.741856,2020-12-09 17:00:00,0.743419,take_profit_1,1,1.250000,710.707305,PPT,0.700000,509.803467,710.707305,6.696795,710.707305,TP1,0.300000,200.903838
361,2020-12-09 17:15:00,0.742755,short,1.000000,33.817001,False,Standard (NTI+MB+IC),0.743255,5.000000,0.742087,0.741418,0.740527,2020-12-09 17:45:00,0.743283,stop_loss,0,0.500000,-527.909803,,,,,-5.279098,-527.909803,,,
362,2020-12-09 18:00:00,0.743343,short,1.000000,33.342386,False,Standard (NTI+MB+IC),0.743843,5.000000,0.742674,0.742005,0.741113,2020-12-09 19:00:00,0.743945,stop_loss,0,1.000000,-44.898174,PPT,0.700000,135.447876,135.447876,-6.011535,-44.898174,,,
363,2020-12-09 19:30:00,0.744578,short,1.000000,15.469632,False,Standard (NTI+MB+IC),0.744744,1.664764,0.743908,0.743237,0.742344,2020-12-09 20:15:00,0.744896,stop_loss,0,0.750000,-19.941510,PPT,0.700000,75.399702,75.399702,-3.178040,-19.941510,,,
364,2020-12-09 20:30:00,0.744940,short,1.000000,18.486387,False,Standard (NTI+MB+IC),0.744694,2.463343,0.744270,0.743599,0.742705,2020-12-09 20:45:00,0.744818,stop_loss,0,0.250000,122.288253,,,,,1.222883,122.288253,,,
